filename text
C0088.wav 电视遥控器电池没电，换新的。
C0089.wav 豆浆机打出的豆渣别浪费。
C0090.wav 煎饼果子加两个蛋更香。
C0091.wav 凉拌黄瓜撒芝麻更提味。
C0092.wav 微波炉热饭要盖保鲜膜。
C0093.wav 炖牛肉时放点陈皮去腥。
C0094.wav 奶茶三分糖，珍珠煮软些。
C0095.wav 蒸鱼豉油淋太多会咸。
C0096.wav 烤箱烤红薯流糖汁烫手。
C0097.wav 煮玉米别撕光叶子，更甜。
C0098.wav 外卖送错餐，打电话退单。
C0099.wav 碎纸机卡住，关电源再清理。
C0100.wav 会议室投影仪接口不匹配。
C0101.wav 同事借订书机忘记还回来。
C0102.wav 文件柜钥匙丢，找行政帮忙。
C0103.wav 客户催合同，快递加急寄出。
C0104.wav 饮水机没水，换新桶装水。
C0105.wav 电脑屏保设置成风景照片。
C0106.wav 午休时戴耳塞挡键盘声。
C0107.wav 报销单贴发票别超出边框。
C0108.wav 下班前备份硬盘重要资料。
C0109.wav 共享单车车座调太高，够不着。
C0110.wav 地铁安检包里有水要喝一口。
C0111.wav 高速服务区加油站排长队。
C0112.wav 火车靠窗座位风景更好。
C0113.wav 骑电动车忘戴头盔被罚款。
C0114.wav 导航导到死胡同，重新规划。
C0115.wav 公交车急刹车，差点摔倒。
C0116.wav 轮胎扎钉子，找修车铺补胎。
C0117.wav 飞机延误，候机厅发餐券。
C0118.wav 摩托车后视镜角度要调准。
C0119.wav 买牙膏送小样旅行装。
C0120.wav 货架标签价格和扫码不一致。
C0121.wav 试鞋踩脏地板，店员皱眉。
C0122.wav 网购衣服色差大，失望要退货。
C0123.wav 超市塑料袋收费，自带环保袋。
C0124.wav 买活鱼让摊主宰杀干净。
C0125.wav 收银台忘买盐，折回去拿。
C0126.wav 化妆品试用装挤不出来。
C0127.wav 鞋码偏小，换大一号试试。
C0128.wav 买盆栽送肥料，挺划算。
C0129.wav 沙尘暴来袭，关紧门窗。
C0130.wav 回南天墙壁冒水珠，拖地难干。
C0131.wav 霜冻路滑，走路小心台阶。
C0132.wav 台风天树枝砸中停车棚。
C0133.wav 朝霞红透半边天，预示晴天。
C0134.wav 干冷风吹脸，涂润肤霜防护。
C0135.wav 闪电劈断远处高压线。
C0136.wav 梅雨季衣服晾不干，用烘干机。
C0137.wav 冰挂屋檐，阳光下闪闪亮。
C0138.wav 秋高气爽，爬山最舒服。
C0139.wav 落枕脖子僵，热敷能缓解。
C0140.wav 测血糖扎手指，疼但很快。
C0141.wav 中药渣别倒马桶，会堵塞。
C0142.wav 隐形眼镜戴反，磨眼睛。
C0143.wav 打疫苗后胳膊酸胀两天。
C0144.wav 蚊虫叮咬涂肥皂水止痒。
C0145.wav 体检抽血别忘压棉签。
C0146.wav 瑜伽拉伸时扭伤腰，暂停练习。
C0147.wav 假牙浸泡盒忘记换水，会发臭。
C0148.wav 护膝跑步时防膝盖磨损。
C0149.wav 橡皮擦碎屑粘满练习本。
C0150.wav 物理公式写错单位，会扣分。
C0151.wav 毛笔字宣纸渗墨，换厚点的。
C0152.wav 实验室白大褂沾到硫酸烧破洞。
C0153.wav 地理作业填错省份简称。
C0154.wav 圆规针尖扎穿草稿纸。
C0155.wav 书包带断裂，用别针固定。
C0156.wav 上课传纸条被老师没收。
C0157.wav 显微镜调焦看不清细胞。
C0158.wav 体育课跑八百米腿抽筋。
C0159.wav 钥匙断在锁孔里，找开锁匠。
C0160.wav 盆栽招小飞虫，喷辣椒水驱虫。
C0161.wav 洗衣机排水管脱落，地板淹水。
C0162.wav 相框玻璃裂了，小心划手。
C0163.wav 猫抓破沙发，买抓板替代。
C0164.wav 灯泡忽明忽暗，可能电压不稳。
C0165.wav 垃圾桶被野猫翻得乱七八糟。
C0166.wav 快递单信息模糊，联系客服。
C0167.wav 指甲剪崩飞，找半天没找到。
C0168.wav 旧书报捆扎太紧，绳子勒手。
C0169.wav 风筝线缠树梢，拽不下来。
C0170.wav 野餐垫沾满草屑，抖不干净。
C0171.wav 钓鱼饵料被偷吃，空钩上岸。
C0172.wav 露营帐篷地钉没砸牢，半夜塌了。
C0173.wav 羽毛球挂树枝，用球拍够。
C0174.wav 拼图缺角，厂家补寄。
C0175.wav 相机镜头盖掉进草丛。
C0176.wav 游泳眼镜起雾，涂点洗发水。
C0177.wav 登山杖戳到石头，手柄裂开。
C0178.wav 烧烤炭火点不着，用酒精块。
C0495.wav 葛粉是从葛根块茎中提取的
C0496.wav 不宜多吃各类香肠制品
C0497.wav 切忌酒后驾驶汽车，保障出行平安
C0498.wav 大展鸿途，好运常伴身旁。
C0499.wav 大鹏展翅，翱翔万里
C0500.wav 桂花香浓，弥漫在这条小巷
C0501.wav 出行的计划大纲要赶紧敲定，别到时候手忙脚乱
C0502.wav 健身锻炼后感觉浑身肌肉酸胀，不过很有成就感。
C0503.wav 洞穴的入口有点窄
C0504.wav 在哔哩哔哩动漫网站上看了个有趣的视频
C0505.wav 薛老师今天穿得特别精神，一进教室大家都眼前一亮。
C0506.wav 吃饭吃太撑会加重胃的负担
C0507.wav 这道菜太辣，辣得我舌头都快麻了，水都止不住。
C0508.wav 把皮剥掉再吃橘子。
C0509.wav 拾到物品要及时交到失物招领处
C0510.wav 坐火车禁止携带易燃易爆物品
C0511.wav 去烈士陵园扫墓，看到不少人怀着敬意缅怀先人
C0512.wav 哼，这事没那么简单就能成
C0513.wav 上课铃声一响，同学们都迅速从操场跑回教室准备上课。
C0514.wav 饲养猫狗要每日按时去添食
C0515.wav 走了这么久，口好渴，真想来杯冰的饮料解解渴。
C0516.wav 他去集市买了些萝卜青菜
C0517.wav 备用蓄电池定期充电，以备不时之需
C0518.wav 喂，听得到吗，不要一次性喂太多猫粮
C0519.wav 你怎么这么傻，这么明显的事都没看出来。
C0520.wav 我太羡慕闺蜜了，她总能买到超好看又实惠的衣服。
C0521.wav 这水真浑浊，没法用
C0522.wav 这人太奸诈，总想着算计别人
C0523.wav 圣诞节快到了，欢乐的氛围越来越浓
C0524.wav 他在那里打太极，犹如乾坤运转，气势非凡
C0525.wav 抓贼的时候，发现他逃窜的速度极快
C0526.wav 湖边有座精致的亭子供人休憩
C0527.wav 夕阳下，在静谧的小道上牵手漫步
C0528.wav 这件事可不能听爹的主意
C0529.wav 这次帮朋友大忙，他非得好好酬谢我，真不晓得如何拒绝。
C0530.wav 它们产下卵，要孵化整个冬天。
C0531.wav 职员应该始终坚守底线，禁止向别人泄露公司的机密
C0532.wav 挨近窗户能看到外面风景
C0533.wav 寺庙中的和尚僧人诵经，声音传到墙外
C0534.wav 喝杯蜂蜜水，润肺又养颜
C0535.wav 他坐在窗前轻轻吟唱那首熟悉的老歌，沉浸在回忆之中。
C0536.wav 猩红色外套在橱窗很显眼
C0537.wav 通知说，要检验遂道施工和安全运营的安全性。
C0538.wav 申请被驳回，心里有些不太舒服
C0539.wav 生活充裕，日子安稳
C0540.wav 这孩子太顽皮了，爬上爬下的，一刻都不消停。
C0541.wav 摘朵花放瓶里装点生活
C0542.wav 与卿漫步，共赏那月色如水
C0543.wav 有牛群羊群往这边来了，此地不宜久留，赶紧避开那群牲畜。
C0544.wav 细嚼慢咽有助于食物的更好消化
C0545.wav 确保勾选正确的选项
C0546.wav 这次去新疆旅游，那里的美景让我大开眼界
C0547.wav 背着行囊，踏上远方追寻梦想的道路
C0548.wav 山冈上有片盛开的花丛
C0549.wav 面带羞涩地低头，不敢直视对方
C0550.wav 狠狠瞪了一眼，气氛略显紧张
C0551.wav 这人做事真够吊儿郎当的
C0552.wav 贾老板的商品蛮实惠的
C0553.wav 海滩上浪涛一波波涌来
C0554.wav 鹿在山林间自在穿梭
C0555.wav 战场上，虽然敌人顽强抵抗，但还是被我方抓了不少俘虏
C0556.wav 茶叶放在锡罐中保存
C0557.wav 把那盆枯萎的花埋葬在了院子角落的树下
C0558.wav 铭记点滴过往，憧憬美好未来
C0559.wav 她终于等到良辰吉日出嫁
C0560.wav 潘家园淘到个稀罕的物件
C0561.wav 天赐良机莫错过
C0562.wav 快递拆开后商品有问题可以退货
C0563.wav 面对困难别气馁，相互勉励加油干
C0564.wav 这是啥东西，看着挺新奇
C0565.wav 再抹点护肤品在脸上
C0566.wav 取快递时顺便取了个纸筒
